Record_ID,Collection_Date,Zone,Area,Waste_Type,Waste_Collected_KG,Recyclable_KG,Collection_Status,Collection_Delay_Min,Distance_KM,Workers_Count,Disposal_Method,Disposal_Cost,Complaint_Count,Recycling_Rate_Pct,Cost_per_KG,Month,Year
WM120066,2024-07-28,South,Sunset Colony,Mixed Waste,34.8,2.3,Completed,0,13.5,2,Landfill,71.47,0,6.61,2.05,2024-07,2024
WM120067,2024-10-22,West,West End,Metal,27.6,21.1,Completed,0,14.4,2,Recycling,81.13,1,76.45,2.94,2024-10,2024
WM120068,2023-11-09,South,Sunset Colony,Metal,15.0,11.0,Delayed,50,6.6,3,Recycling,52.38,3,73.33,3.49,2023-11,2023
WM120069,2023-09-26,East,Riverside East,Organic,103.2,9.1,Missed,36,3.7,5,Composting,203.76,2,8.82,1.97,2023-09,2023
WM120070,2024-05-11,South,Sunset Colony,Paper,20.0,11.1,Completed,0,8.8,3,Landfill,30.7,0,55.5,1.54,2024-05,2024
WM120071,2023-06-04,North,Pine Valley,Mixed Waste,45.0,4.3,Delayed,26,9.8,3,Landfill,74.06,1,9.56,1.65,2023-06,2023
WM120072,2023-07-15,East,Eastwood,Plastic,34.0,18.6,Completed,0,11.1,3,Recycling,105.78,1,54.71,3.11,2023-07,2023
WM120073,2024-04-24,West,Golden West,Paper,20.8,13.5,Completed,0,5.0,2,Recycling,70.61,0,64.9,3.39,2024-04,2024
WM120074,2024-03-23,Central,Market District,Plastic,22.5,14.5,Completed,0,7.7,3,Recycling,67.74,0,64.44,3.01,2024-03,2024
WM120075,2023-04-15,East,Orchid Nagar,Paper,32.4,21.0,Completed,0,8.9,3,Waste-to-Energy,132.03,0,64.81,4.08,2023-04,2023
WM120076,2023-03-15,North,Silver Hills,Mixed Waste,42.8,3.8,Completed,0,13.9,3,Waste-to-Energy,119.17,0,8.88,2.78,2023-03,2023
WM120077,2023-03-16,South,Harbor South,Plastic,33.8,17.8,Delayed,39,15.8,4,Recycling,105.67,2,52.66,3.13,2023-03,2023
WM120078,2023-04-07,Central,City Center,Mixed Waste,49.3,11.9,Delayed,51,2.0,4,Recycling,156.57,1,24.14,3.18,2023-04,2023
WM120079,2023-08-29,South,Harbor South,Plastic,30.7,12.4,Completed,0,6.8,3,Recycling,100.45,0,40.39,3.27,2023-08,2023
WM120080,2024-01-26,West,Hilltop West,Organic,93.3,2.8,Completed,0,7.6,5,Composting,208.59,0,3.0,2.24,2024-01,2024
WM120081,2024-10-12,East,Orchid Nagar,Organic,59.5,3.3,Completed,0,12.7,5,Composting,123.12,0,5.55,2.07,2024-10,2024
WM120082,2023-04-19,South,Sunset Colony,Paper,22.1,12.4,Completed,0,6.7,3,Waste-to-Energy,90.72,0,56.11,4.1,2023-04,2023
WM120083,2023-01-28,Central,City Center,Metal,22.3,16.4,Completed,0,13.6,4,Recycling,65.96,0,73.54,2.96,2023-01,2023
WM120084,2023-04-12,North,Northgate,Metal,18.3,14.2,Completed,0,6.8,4,Recycling,41.75,0,77.6,2.28,2023-04,2023
WM120085,2023-04-29,East,Maple Court,Mixed Waste,47.3,10.9,Completed,0,5.9,3,Landfill,57.34,0,23.04,1.21,2023-04,2023
WM120086,2024-08-06,North,Pine Valley,Plastic,25.1,12.0,Completed,0,4.7,2,Recycling,83.64,0,47.81,3.33,2024-08,2024
WM120087,2023-01-27,North,Rosewood Park,Organic,105.6,6.4,Completed,0,6.6,5,Composting,191.3,1,6.06,1.81,2023-01,2023
WM120088,2023-05-30,East,Eastwood,Paper,25.1,14.3,Completed,0,5.8,2,Landfill,36.19,0,56.97,1.44,2023-05,2023
WM120089,2024-11-12,East,Orchid Nagar,Mixed Waste,52.0,8.9,Completed,0,7.5,5,Landfill,77.82,0,17.12,1.5,2024-11,2024
WM120090,2024-11-02,West,Westfield,Organic,77.6,8.2,Completed,0,21.0,4,Composting,151.2,0,10.57,1.95,2024-11,2024
WM120091,2023-05-22,West,Cedar Town,Plastic,32.2,19.1,Completed,0,5.9,3,Landfill,53.77,0,59.32,1.67,2023-05,2023
WM120092,2023-06-03,West,Westfield,Metal,26.9,18.1,Delayed,71,12.7,3,Waste-to-Energy,107.59,0,67.29,4.0,2023-06,2023
WM120093,2024-05-06,South,Harbor South,Organic,101.2,1.0,Completed,0,7.7,6,Composting,197.78,0,0.99,1.95,2024-05,2024
WM120094,2023-07-02,West,West End,Mixed Waste,57.5,11.5,Completed,0,3.2,4,Landfill,98.3,0,20.0,1.71,2023-07,2023
WM120095,2023-07-22,East,Maple Court,Metal,19.7,15.1,Delayed,31,13.7,2,Landfill,37.31,1,76.65,1.89,2023-07,2023
WM120096,2023-03-12,East,Riverside East,Plastic,38.6,20.7,Completed,0,8.4,3,Recycling,115.98,2,53.63,3.0,2023-03,2023
WM120097,2023-07-02,East,Riverside East,Mixed Waste,54.7,9.2,Completed,0,3.9,3,Landfill,94.04,1,16.82,1.72,2023-07,2023
WM120098,2023-06-22,Central,Central Square,Organic,54.8,6.5,Delayed,62,10.6,3,Composting,108.8,1,11.86,1.99,2023-06,2023
WM120099,2024-06-25,North,Northgate,Mixed Waste,54.2,6.8,Delayed,83,6.3,3,Waste-to-Energy,257.94,1,12.55,4.76,2024-06,2024
WM120100,2023-12-21,Central,City Center,Organic,76.1,16.4,Delayed,26,4.4,5,Composting,126.68,3,21.55,1.66,2023-12,2023
WM120101,2023-06-03,North,Rosewood Park,Glass,44.1,26.5,Missed,46,13.8,3,Landfill,62.54,3,60.09,1.42,2023-06,2023
WM120102,2024-08-23,South,Southport,Glass,34.7,24.4,Completed,0,7.1,3,Recycling,110.41,0,70.32,3.18,2024-08,2024
WM120103,2024-01-20,South,Southport,Paper,25.6,15.7,Delayed,45,11.3,3,Recycling,74.24,1,61.33,2.9,2024-01,2024
WM120104,2023-11-07,West,Hilltop West,Plastic,49.4,26.1,Completed,0,4.2,4,Recycling,143.83,0,52.83,2.91,2023-11,2023
WM120105,2023-01-25,North,Silver Hills,Paper,19.0,11.5,Completed,0,9.3,2,Landfill,28.74,0,60.53,1.51,2023-01,2023
WM120106,2023-04-08,Central,Downtown Core,Organic,53.9,3.5,Completed,0,4.5,3,Landfill,95.98,1,6.49,1.78,2023-04,2023
WM120107,2024-07-07,Central,City Center,Mixed Waste,42.8,6.3,Completed,0,5.6,3,Landfill,60.54,0,14.72,1.41,2024-07,2024
WM120108,2023-10-27,West,West End,Plastic,41.8,25.4,Completed,0,11.5,3,Recycling,114.41,0,60.77,2.74,2023-10,2023
WM120109,2023-03-10,East,Maple Court,Plastic,21.2,11.3,Missed,92,10.5,3,Recycling,78.09,2,53.3,3.68,2023-03,2023
WM120110,2023-12-27,Central,Downtown Core,Paper,18.9,13.1,Completed,0,6.2,2,Waste-to-Energy,73.85,2,69.31,3.91,2023-12,2023
WM120111,2023-03-04,Central,City Center,Paper,37.4,21.4,Completed,0,8.7,4,Recycling,148.87,0,57.22,3.98,2023-03,2023
WM120112,2024-12-18,East,Maple Court,Glass,32.6,21.4,Completed,0,4.7,3,Recycling,115.55,0,65.64,3.54,2024-12,2024
WM120113,2024-10-21,West,West End,Organic,79.4,2.9,Completed,0,3.5,5,Waste-to-Energy,305.15,0,3.65,3.84,2024-10,2024
WM120114,2024-05-09,East,East Ridge,Mixed Waste,44.0,6.2,Delayed,34,3.6,4,Landfill,59.8,1,14.09,1.36,2024-05,2024
WM120115,2024-02-28,East,East Ridge,Mixed Waste,67.2,21.6,Completed,0,5.3,4,Landfill,102.02,1,32.14,1.52,2024-02,2024
WM120116,2024-01-15,South,Sunset Colony,Organic,42.4,2.7,Completed,0,4.7,3,Composting,99.3,0,6.37,2.34,2024-01,2024
WM120117,2023-09-12,East,Orchid Nagar,Plastic,38.3,21.4,Completed,0,6.4,4,Landfill,53.69,0,55.87,1.4,2023-09,2023
WM120118,2023-09-18,North,Silver Hills,Glass,22.2,14.4,Completed,0,8.1,4,Landfill,41.55,0,64.86,1.87,2023-09,2023
WM120119,2023-05-09,South,Southport,Organic,54.2,0.5,Delayed,41,7.5,4,Composting,107.48,2,0.92,1.98,2023-05,2023
WM120120,2024-06-06,West,Hilltop West,Paper,37.7,22.8,Completed,0,10.8,3,Recycling,134.48,1,60.48,3.57,2024-06,2024
WM120121,2024-02-26,Central,City Center,Paper,35.7,24.1,Completed,0,8.3,3,Recycling,93.39,0,67.51,2.62,2024-02,2024
WM120122,2024-06-12,Central,City Center,Organic,112.3,12.4,Completed,0,8.3,6,Landfill,185.33,0,11.04,1.65,2024-06,2024
WM120123,2024-08-02,East,Maple Court,Organic,63.0,0.6,Completed,0,6.6,4,Landfill,94.23,0,0.95,1.5,2024-08,2024
WM120124,2024-02-20,East,Maple Court,Glass,27.2,18.5,Completed,0,3.8,3,Recycling,85.26,0,68.01,3.13,2024-02,2024
WM120125,2023-01-05,North,Lakeview North,Glass,26.4,15.9,Completed,0,7.3,3,Recycling,68.89,0,60.23,2.61,2023-01,2023
WM120126,2023-07-25,West,West End,Mixed Waste,53.6,7.8,Completed,0,4.5,5,Landfill,88.18,0,14.55,1.65,2023-07,2023
WM120127,2024-04-13,North,Pine Valley,Mixed Waste,33.4,3.2,Completed,0,3.5,3,Landfill,46.54,0,9.58,1.39,2024-04,2024
WM120128,2023-03-23,South,Palm Residency,Organic,75.0,2.7,Completed,0,8.9,4,Composting,152.82,0,3.6,2.04,2023-03,2023
WM120129,2023-03-08,West,Westfield,Metal,25.8,18.8,Completed,0,7.8,4,Recycling,94.47,1,72.87,3.66,2023-03,2023
WM120130,2023-09-24,South,Sunset Colony,Paper,20.0,10.2,Delayed,71,5.0,3,Recycling,54.27,3,51.0,2.71,2023-09,2023
WM120131,2024-04-19,North,Silver Hills,Paper,17.4,8.5,Completed,0,4.7,4,Landfill,29.12,0,48.85,1.67,2024-04,2024
WM120132,2024-04-30,Central,City Center,Organic,81.1,5.4,Completed,0,5.5,5,Composting,192.16,0,6.66,2.37,2024-04,2024
WM120133,2023-06-02,South,Palm Residency,Metal,29.0,17.6,Delayed,45,7.5,2,Recycling,107.38,2,60.69,3.7,2023-06,2023
WM120134,2024-07-07,North,Northgate,Mixed Waste,52.9,3.0,Completed,0,5.1,4,Waste-to-Energy,275.81,0,5.67,5.21,2024-07,2024
WM120135,2024-05-01,North,Lakeview North,Organic,95.3,1.0,Completed,0,6.8,6,Composting,172.18,0,1.05,1.81,2024-05,2024
WM120136,2024-08-13,South,Palm Residency,Glass,42.3,22.2,Delayed,43,4.7,3,Landfill,58.18,0,52.48,1.38,2024-08,2024
WM120137,2024-07-24,North,Silver Hills,Plastic,38.0,21.5,Completed,0,7.0,4,Recycling,111.42,0,56.58,2.93,2024-07,2024
WM120138,2024-09-20,West,Golden West,Organic,47.1,7.8,Completed,0,3.6,4,Composting,121.01,0,16.56,2.57,2024-09,2024
WM120139,2023-02-17,South,Harbor South,Organic,80.7,5.8,Completed,0,15.8,5,Composting,152.63,0,7.19,1.89,2023-02,2023
WM120140,2024-12-25,Central,Central Square,Organic,41.2,4.9,Completed,0,14.3,3,Composting,72.27,1,11.89,1.75,2024-12,2024
WM120141,2023-01-24,North,Rosewood Park,Mixed Waste,54.8,9.1,Completed,0,7.1,4,Recycling,184.75,0,16.61,3.37,2023-01,2023
WM120142,2024-01-10,East,East Ridge,Paper,31.2,19.5,Delayed,62,3.9,4,Recycling,93.75,1,62.5,3.0,2024-01,2024
WM120143,2024-12-09,West,Westfield,Mixed Waste,63.6,14.6,Completed,0,8.6,3,Landfill,82.95,0,22.96,1.3,2024-12,2024
WM120144,2023-12-23,West,Hilltop West,Mixed Waste,62.5,14.3,Completed,0,6.5,5,Recycling,225.95,0,22.88,3.62,2023-12,2023
WM120145,2023-02-02,East,Orchid Nagar,Organic,86.3,0.9,Completed,0,4.7,4,Composting,159.47,2,1.04,1.85,2023-02,2023
WM120146,2024-04-16,Central,City Center,Paper,15.3,10.7,Completed,0,5.3,4,Waste-to-Energy,60.02,0,69.93,3.92,2024-04,2024
WM120147,2023-06-24,South,Southport,Organic,73.5,1.0,Completed,0,4.4,4,Composting,168.53,0,1.36,2.29,2023-06,2023
WM120148,2024-07-18,East,Riverside East,Organic,95.4,1.0,Completed,0,4.8,4,Composting,196.35,0,1.05,2.06,2024-07,2024
WM120149,2024-11-15,Central,City Center,Organic,63.5,4.1,Delayed,33,6.9,5,Landfill,95.11,2,6.46,1.5,2024-11,2024
WM120150,2024-05-12,North,Rosewood Park,Metal,17.4,11.5,Completed,0,7.1,2,Recycling,65.09,0,66.09,3.74,2024-05,2024
WM120151,2024-12-23,North,Rosewood Park,Plastic,47.8,23.5,Delayed,39,7.3,3,Recycling,178.45,1,49.16,3.73,2024-12,2024
WM120152,2023-11-09,South,Southport,Mixed Waste,65.9,7.3,Completed,0,2.8,4,Recycling,220.83,0,11.08,3.35,2023-11,2023
WM120153,2024-12-25,West,Cedar Town,Organic,67.3,5.0,Completed,0,6.6,3,Landfill,103.12,0,7.43,1.53,2024-12,2024
WM120154,2023-07-17,South,Palm Residency,Organic,98.0,11.1,Completed,0,7.0,4,Composting,201.79,0,11.33,2.06,2023-07,2023
WM120155,2023-01-03,North,Pine Valley,Paper,23.4,13.2,Completed,0,6.2,2,Recycling,62.9,0,56.41,2.69,2023-01,2023
WM120156,2023-02-18,East,East Ridge,Mixed Waste,60.9,7.4,Completed,0,6.4,4,Waste-to-Energy,253.02,1,12.15,4.15,2023-02,2023
WM120157,2023-01-14,West,Westfield,Glass,46.4,33.0,Missed,87,4.2,3,Landfill,78.24,4,71.12,1.69,2023-01,2023
WM120158,2024-02-08,South,Palm Residency,Organic,90.3,0.9,Delayed,40,17.9,7,Composting,205.44,1,1.0,2.28,2024-02,2024
WM120159,2024-12-18,South,Green Meadows,Plastic,27.7,14.5,Missed,79,3.1,2,Recycling,89.34,3,52.35,3.23,2024-12,2024
WM120160,2023-07-13,West,Hilltop West,Mixed Waste,48.6,8.6,Delayed,46,14.1,3,Landfill,80.9,0,17.7,1.66,2023-07,2023
WM120161,2023-09-17,Central,Market District,Organic,58.2,6.1,Completed,0,6.8,4,Composting,115.12,0,10.48,1.98,2023-09,2023
WM120162,2023-09-04,West,Golden West,Organic,78.7,1.8,Completed,0,8.3,5,Composting,172.6,0,2.29,2.19,2023-09,2023
WM120163,2024-07-28,Central,Downtown Core,Organic,69.3,5.3,Completed,0,6.4,6,Composting,138.26,0,7.65,2.0,2024-07,2024
WM120164,2024-03-07,South,Sunset Colony,Metal,15.7,9.9,Completed,0,4.5,2,Recycling,43.26,0,63.06,2.76,2024-03,2024
WM120165,2024-07-20,South,Southport,Metal,20.9,12.9,Completed,0,4.5,3,Recycling,66.87,0,61.72,3.2,2024-07,2024
WM120166,2024-04-25,East,Eastwood,Plastic,39.4,17.7,Completed,0,9.4,3,Recycling,109.44,0,44.92,2.78,2024-04,2024
WM120167,2023-09-15,Central,Market District,Plastic,28.8,14.9,Completed,0,12.9,3,Waste-to-Energy,94.4,0,51.74,3.28,2023-09,2023
WM120168,2024-06-18,East,Eastwood,Metal,16.2,10.5,Completed,0,5.9,2,Recycling,54.79,0,64.81,3.38,2024-06,2024
WM120169,2023-04-18,Central,Market District,Organic,56.8,7.6,Completed,0,3.9,4,Composting,122.11,0,13.38,2.15,2023-04,2023
WM120170,2023-06-25,Central,City Center,Metal,23.9,20.0,Delayed,54,11.3,3,Recycling,57.83,1,83.68,2.42,2023-06,2023
WM120171,2024-04-13,North,Rosewood Park,Organic,103.5,1.0,Completed,0,5.7,6,Waste-to-Energy,357.61,0,0.97,3.46,2024-04,2024
WM120172,2024-06-10,North,Northgate,Organic,79.4,0.8,Delayed,50,4.0,3,Waste-to-Energy,241.05,1,1.01,3.04,2024-06,2024
WM120173,2023-06-01,North,Pine Valley,Plastic,34.3,16.1,Completed,0,2.7,3,Landfill,58.39,0,46.94,1.7,2023-06,2023
WM120174,2023-10-03,South,Sunset Colony,Organic,42.3,2.2,Missed,95,6.7,4,Composting,96.8,1,5.2,2.29,2023-10,2023
WM120175,2023-02-07,North,Rosewood Park,Organic,73.5,2.7,Completed,0,7.8,4,Waste-to-Energy,324.38,0,3.67,4.41,2023-02,2023
WM120176,2023-10-08,Central,City Center,Organic,66.3,4.3,Completed,0,9.1,5,Composting,149.4,1,6.49,2.25,2023-10,2023
WM120177,2024-08-20,North,Northgate,Paper,32.1,19.1,Delayed,36,13.5,3,Recycling,98.91,1,59.5,3.08,2024-08,2024
WM120178,2024-03-06,South,Palm Residency,Metal,19.7,13.2,Completed,0,14.2,3,Landfill,32.9,1,67.01,1.67,2024-03,2024
WM120179,2024-08-14,North,Silver Hills,Glass,21.4,13.4,Completed,0,13.2,3,Recycling,63.12,0,62.62,2.95,2024-08,2024
WM120180,2023-11-16,Central,Market District,Paper,25.3,14.0,Delayed,26,2.8,2,Recycling,74.34,2,55.34,2.94,2023-11,2023
WM120181,2023-06-20,West,Westfield,Paper,38.3,25.0,Completed,0,10.9,2,Landfill,53.33,0,65.27,1.39,2023-06,2023
WM120182,2023-03-12,Central,Central Square,Plastic,32.6,18.9,Completed,0,3.8,2,Recycling,91.65,0,57.98,2.81,2023-03,2023
WM120183,2023-03-29,Central,Downtown Core,Paper,25.5,17.0,Completed,0,11.8,2,Recycling,87.78,0,66.67,3.44,2023-03,2023
WM120184,2023-02-26,East,Orchid Nagar,Organic,77.5,0.8,Completed,0,6.1,3,Composting,166.67,0,1.03,2.15,2023-02,2023
WM120185,2023-06-16,South,Green Meadows,Plastic,22.2,12.3,Completed,0,10.8,3,Recycling,61.03,0,55.41,2.75,2023-06,2023
WM120186,2024-09-22,North,Pine Valley,Paper,22.6,13.1,Completed,0,4.9,3,Recycling,74.21,0,57.96,3.28,2024-09,2024
WM120187,2023-08-24,South,Southport,Paper,23.4,12.4,Completed,0,7.9,4,Landfill,34.6,0,52.99,1.48,2023-08,2023
WM120188,2024-02-02,West,Golden West,Plastic,35.9,19.5,Completed,0,12.8,4,Recycling,139.78,0,54.32,3.89,2024-02,2024
WM120189,2023-11-16,North,Rosewood Park,Glass,33.7,19.0,Completed,0,4.9,3,Recycling,98.44,0,56.38,2.92,2023-11,2023
WM120190,2024-06-15,North,Silver Hills,Plastic,23.3,13.7,Missed,86,2.9,4,Recycling,80.79,2,58.8,3.47,2024-06,2024
WM120191,2023-01-07,East,Riverside East,Organic,45.0,1.8,Completed,0,7.0,4,Composting,89.91,0,4.0,2.0,2023-01,2023
WM120192,2024-12-22,West,Hilltop West,Organic,100.2,12.1,Completed,0,8.4,5,Composting,194.19,0,12.08,1.94,2024-12,2024
WM120193,2024-04-02,West,Hilltop West,Paper,33.0,18.1,Completed,0,10.9,2,Recycling,112.77,0,54.85,3.42,2024-04,2024
WM120194,2023-08-26,South,Southport,Plastic,23.3,12.9,Completed,0,9.9,4,Recycling,97.22,0,55.36,4.17,2023-08,2023
WM120195,2024-03-26,Central,City Center,Organic,58.5,5.5,Completed,0,2.9,3,Landfill,86.69,0,9.4,1.48,2024-03,2024
WM120196,2023-04-24,East,Orchid Nagar,Organic,107.5,6.7,Completed,0,5.2,4,Landfill,163.63,0,6.23,1.52,2023-04,2023
WM120197,2024-05-06,North,Pine Valley,Paper,20.6,11.4,Delayed,31,3.5,3,Recycling,61.82,0,55.34,3.0,2024-05,2024
WM120198,2023-11-05,Central,Downtown Core,Organic,53.2,2.5,Completed,0,11.3,5,Composting,125.11,1,4.7,2.35,2023-11,2023
WM120199,2024-03-24,Central,Market District,Organic,61.0,13.2,Completed,0,10.2,4,Landfill,112.75,1,21.64,1.85,2024-03,2024
WM120200,2023-06-07,North,Northgate,Organic,65.0,2.4,Missed,86,8.3,3,Composting,144.36,0,3.69,2.22,2023-06,2023
WM120201,2024-02-03,South,Palm Residency,Mixed Waste,76.3,7.9,Completed,0,10.0,4,Landfill,101.31,0,10.35,1.33,2024-02,2024
WM120202,2024-09-30,East,Orchid Nagar,Glass,41.3,26.4,Completed,0,4.9,3,Recycling,126.77,0,63.92,3.07,2024-09,2024
WM120203,2023-07-22,North,Silver Hills,Paper,13.4,7.3,Delayed,31,8.3,3,Recycling,40.41,4,54.48,3.02,2023-07,2023
WM120204,2024-08-04,Central,Central Square,Plastic,30.0,21.0,Completed,0,8.0,5,Recycling,107.19,0,70.0,3.57,2024-08,2024
WM120205,2024-03-29,South,Palm Residency,Plastic,52.5,29.0,Completed,0,6.9,4,Recycling,173.1,0,55.24,3.3,2024-03,2024
WM120206,2023-04-30,Central,Downtown Core,Organic,48.4,5.7,Delayed,48,4.3,4,Composting,83.27,1,11.78,1.72,2023-04,2023
WM120207,2024-10-26,West,Golden West,Metal,19.7,13.8,Completed,0,6.1,2,Recycling,63.01,1,70.05,3.2,2024-10,2024
WM120208,2024-06-18,East,Riverside East,Organic,68.2,0.7,Completed,0,6.5,2,Composting,145.6,0,1.03,2.13,2024-06,2024
WM120209,2024-10-13,North,Northgate,Glass,45.2,26.1,Delayed,32,16.9,2,Recycling,140.99,2,57.74,3.12,2024-10,2024
WM120210,2024-09-15,South,Southport,Organic,68.9,0.7,Completed,0,3.9,5,Waste-to-Energy,247.37,1,1.02,3.59,2024-09,2024
WM120211,2024-10-11,North,Northgate,Glass,35.8,21.3,Completed,0,9.2,4,Recycling,120.27,0,59.5,3.36,2024-10,2024
WM120212,2023-06-29,South,Southport,Organic,60.7,1.4,Completed,0,5.9,4,Composting,127.32,0,2.31,2.1,2023-06,2023
WM120213,2024-09-22,South,Palm Residency,Mixed Waste,79.6,7.9,Completed,0,3.8,3,Landfill,148.54,0,9.92,1.87,2024-09,2024
WM120214,2024-10-03,Central,Central Square,Mixed Waste,28.6,6.0,Delayed,31,8.9,4,Waste-to-Energy,134.46,0,20.98,4.7,2024-10,2024
WM120215,2024-11-30,South,Southport,Mixed Waste,39.8,6.1,Completed,0,5.8,2,Recycling,137.52,0,15.33,3.46,2024-11,2024
WM120216,2024-05-26,West,West End,Organic,93.4,5.8,Completed,0,6.5,5,Composting,177.05,1,6.21,1.9,2024-05,2024
WM120217,2024-05-07,East,Maple Court,Organic,65.1,5.3,Completed,0,12.6,4,Composting,139.83,1,8.14,2.15,2024-05,2024
WM120218,2024-08-15,Central,Market District,Mixed Waste,26.9,7.1,Completed,0,3.2,3,Waste-to-Energy,127.51,0,26.39,4.74,2024-08,2024
WM120219,2024-12-13,Central,Downtown Core,Plastic,30.8,18.4,Completed,0,8.2,4,Recycling,94.47,1,59.74,3.07,2024-12,2024
WM120220,2023-11-23,South,Green Meadows,Mixed Waste,24.8,3.8,Completed,0,4.6,2,Landfill,38.22,0,15.32,1.54,2023-11,2023
WM120221,2024-02-01,Central,Downtown Core,Plastic,31.7,21.5,Completed,0,10.1,2,Recycling,124.92,0,67.82,3.94,2024-02,2024
WM120222,2024-08-08,West,Golden West,Paper,28.0,19.2,Completed,0,18.2,3,Recycling,94.98,0,68.57,3.39,2024-08,2024
WM120223,2024-05-26,Central,City Center,Glass,31.6,26.5,Delayed,28,5.4,3,Recycling,119.22,0,83.86,3.77,2024-05,2024
WM120224,2024-09-29,West,West End,Plastic,35.8,19.4,Delayed,45,6.7,4,Landfill,56.48,1,54.19,1.58,2024-09,2024
WM120225,2024-10-29,East,Maple Court,Mixed Waste,33.2,4.9,Completed,0,4.8,3,Landfill,56.76,0,14.76,1.71,2024-10,2024
WM120226,2023-07-02,South,Harbor South,Organic,90.1,0.9,Completed,0,6.9,5,Composting,173.79,2,1.0,1.93,2023-07,2023
WM120227,2023-04-16,North,Lakeview North,Metal,24.8,13.8,Completed,0,11.2,4,Landfill,35.74,0,55.65,1.44,2023-04,2023
WM120228,2024-05-12,East,Orchid Nagar,Paper,22.6,13.5,Delayed,31,20.4,3,Recycling,74.49,0,59.73,3.3,2024-05,2024
WM120229,2023-11-30,Central,Market District,Plastic,20.6,12.7,Delayed,37,13.5,3,Recycling,52.83,0,61.65,2.56,2023-11,2023
WM120230,2024-10-20,West,West End,Plastic,38.3,19.7,Completed,0,3.9,3,Recycling,126.67,0,51.44,3.31,2024-10,2024
WM120231,2024-01-09,South,Palm Residency,Plastic,35.3,17.3,Completed,0,5.8,3,Recycling,109.58,0,49.01,3.1,2024-01,2024
WM120232,2023-01-01,Central,Market District,Organic,62.1,9.6,Completed,0,6.1,3,Composting,115.71,1,15.46,1.86,2023-01,2023
WM120233,2024-04-19,West,Cedar Town,Plastic,37.7,26.0,Completed,0,9.5,5,Recycling,137.0,0,68.97,3.63,2024-04,2024
WM120234,2024-03-27,South,Southport,Organic,52.4,0.5,Completed,0,3.4,3,Composting,101.95,0,0.95,1.95,2024-03,2024
WM120235,2023-07-03,North,Northgate,Plastic,36.3,22.9,Completed,0,9.5,4,Recycling,111.32,0,63.09,3.07,2023-07,2023
WM120236,2023-03-29,North,Lakeview North,Organic,72.9,4.7,Completed,0,6.3,4,Composting,144.3,0,6.45,1.98,2023-03,2023
WM120237,2024-12-04,Central,Market District,Metal,16.5,13.8,Completed,0,9.5,3,Waste-to-Energy,65.77,0,83.64,3.99,2024-12,2024
WM120238,2024-04-29,Central,Central Square,Organic,82.4,12.1,Missed,95,17.9,4,Composting,223.66,1,14.68,2.71,2024-04,2024
WM120239,2024-08-21,South,Southport,Organic,47.7,2.1,Completed,0,5.0,3,Composting,75.59,1,4.4,1.58,2024-08,2024
WM120240,2024-08-03,South,Harbor South,Plastic,43.3,23.2,Completed,0,8.5,4,Waste-to-Energy,188.49,1,53.58,4.35,2024-08,2024
WM120241,2023-12-06,Central,Central Square,Paper,25.4,15.7,Completed,0,4.1,2,Recycling,80.66,0,61.81,3.18,2023-12,2023
WM120242,2024-09-13,Central,Downtown Core,Mixed Waste,36.9,8.3,Missed,64,5.6,3,Waste-to-Energy,150.9,0,22.49,4.09,2024-09,2024
WM120243,2023-06-21,West,Hilltop West,Organic,73.0,11.9,Completed,0,15.0,4,Composting,138.83,0,16.3,1.9,2023-06,2023
WM120244,2024-01-13,East,Eastwood,Plastic,31.4,17.2,Delayed,67,3.2,2,Recycling,86.3,0,54.78,2.75,2024-01,2024
WM120245,2023-06-26,South,Harbor South,Paper,34.2,20.0,Completed,0,9.5,2,Recycling,116.44,0,58.48,3.4,2023-06,2023
WM120246,2024-09-02,East,Riverside East,Plastic,33.8,20.6,Completed,0,8.0,3,Recycling,116.53,0,60.95,3.45,2024-09,2024
WM120247,2023-02-05,South,Green Meadows,Organic,38.1,0.4,Completed,0,7.3,4,Waste-to-Energy,145.04,0,1.05,3.81,2023-02,2023
WM120248,2024-03-28,Central,City Center,Metal,19.9,15.3,Completed,0,5.8,3,Recycling,53.47,0,76.88,2.69,2024-03,2024
WM120249,2023-08-13,South,Palm Residency,Organic,80.1,0.8,Delayed,63,5.1,3,Composting,175.75,2,1.0,2.19,2023-08,2023
WM120250,2023-10-20,Central,Downtown Core,Plastic,20.5,12.0,Completed,0,7.3,2,Landfill,36.72,0,58.54,1.79,2023-10,2023
WM120251,2024-04-17,South,Green Meadows,Organic,48.4,0.5,Completed,0,5.3,4,Waste-to-Energy,167.05,1,1.03,3.45,2024-04,2024
WM120252,2023-09-10,Central,City Center,Mixed Waste,49.0,8.5,Completed,0,8.8,3,Landfill,48.95,0,17.35,1.0,2023-09,2023
WM120253,2023-02-20,South,Southport,Metal,19.2,15.4,Completed,0,5.5,3,Waste-to-Energy,63.37,0,80.21,3.3,2023-02,2023
WM120254,2023-10-20,East,Riverside East,Plastic,45.4,27.2,Completed,0,13.3,4,Waste-to-Energy,200.58,0,59.91,4.42,2023-10,2023
WM120255,2023-06-02,West,West End,Metal,23.9,18.4,Delayed,55,7.4,3,Waste-to-Energy,91.45,2,76.99,3.83,2023-06,2023
WM120256,2023-09-18,North,Rosewood Park,Paper,37.4,21.6,Completed,0,6.2,3,Recycling,85.43,0,57.75,2.28,2023-09,2023
